Id,Label,description,timeset,viewCount,subscriberCount,hiddenSubscriberCount,videoCount
UCX2c6V2YSdXvW0hzDtf4OPA,YouTubeマスターD,"YouTubeマスターDことDaigoです
よく３０代に間違われますが実際は２６歳です


日本一のYouTube情報発信者を目指して活動してます

このチャンネルでは僕YouTubeマスターDが１０００チャンネル以上
プロデュースしてきた経験を元にYouTubeの再生数の伸ばしかた
どうやったら効率よく登録者数が増えるかを伝えていきます


沢山の人が難しいYouTubeから
楽しいYouTubeにできるように努力していきますので
是非このチャンネルを生かしてYouTubeライフをエンジョイしてください！


YouTubeマスターDの実績


・YouTubeマスターD６ヶ月間で登録者数４万人を達成
・ステルスYouTubeを含めた１０００チャンネル以上をプロデュース
・登録数１０万人越えを３名プロデュース
・登録数５万人越えを１０チャンネル以上プロデュース
・登録数１万人越えを５０チャンネル以上プロデュース
・登録数１０００人超えを１００チャンネル以上プロデュース


一部のプロデュース実績

おかず姫さん１ヶ月で　０登録数→１０万人突破
マリアランドさん３ヶ月間で　6000人→4万人突破
oniku韓国さん　３ヶ月間で　400人→5000人突破
もえぞうさん　３ヶ月間で　200人→5000人突破
童貞脱出チャンネルさん　３ヶ月で600人→1800人突破


お仕事のご依頼やコラボ依頼は
こちらからお願いします


dai777@mooking.live",2018-11-25T15:11:52Z,4761064,62200,False,186
UCKYsQEQYWDstQvtLtlNqnSw,sazantv,"福岡市の酒屋が提供する料理レシピサイトです。
僕ら普通の日本人の普段の食事というのは、世界から見たらとても貴重な面白いコンテンツではないのか？
そう思ったのがこのサイトを開設したきっかけです。

私の友達や友人の得意レシピを実際に料理してもらいながら説明しています。
『和食を世界に』を合言葉に、日々みんなでレシピ動画を作成しています。
現在は、日本語の他に、英語、中国語（繁體字）、韓国語、タイ語に字幕対応することができました。

また、映像品質にもこだわりがあり、圧倒的に綺麗な映像空間で撮影を行なっております。
おかげさまで、NHK等の取材を始め、テレビCMや各種雑誌で取り上げられました。

これからも、良い映像を作っていきますので、皆様のご協力の程宜しくお願い申し上げます。",2009-10-10T13:31:36Z,5941311,21000,False,178
UCb-cMiVs0yGmi2IPmowLC5Q,北欧、暮らしの道具店,"「フィットする暮らし、つくろう」というコンセプトのもと、無理のない自分らしい暮らしづくりを支えるための生活道具や、日々のなかでささやかな非日常を味わうためのファッション小物や洋服を販売しているECサイトです。
そのほか読みものや動画、ラジオも発信しています。

▼公式サイトはこちら！
https://hokuohkurashi.com/

▼アプリからもお楽しみいただけます！
https://app.adjust.com/gaj79lf

映画『青葉家のテーブル』2021年春公開！
最新情報こちら↓
https://hokuohkurashi.com/note/162688

＊番組紹介＊

◎短編ドラマ『青葉家のテーブル』全4話

⻘葉家はちょっと複雑だ。シングルマザーの⻘葉春⼦、その息⼦のリク、春⼦の歳の離れた友達めいことその彼⽒ソラオが同居している。そんな⻘葉家の家訓は「何をしてもいいから、夕食は家族そろって」。母と子、あるカップルが今⽇もテーブルを囲んで⾊んな話をする。
監督・脚本：松本壮史
主演：西田尚美
主題歌：サニーデイ・サービス「甲州街道の十二月」

◎料理ドラマ『ひとりごとエプロン』全8話

朝8時に家を出て、夜6時に帰ってくる。そんな、ルーティンな日々を過ごす26歳OLの林夏希。頭に浮かんだものを、そのままリズミカルに料理にしていく。ひとりごとをつぶやきながら、音楽に身を任せ、今日も新しいレシピが生まれていく。
監督・撮影：杉山 弘樹
主演：松本妃代

◎ルーティン番組『わたしの朝習慣』

さまざまな方の朝時間にお邪魔して、心がけている習慣や家事の工夫をうかがいながら、その人「らしい」ルーティーンをのぞいていきます。

◎ドキュメンタリー『うんともすんとも日和』

主人公の“光と陰”の両方に目を向け、その人なりの視点を覗かせてもらうことで、「フィットする暮らし」のヒントを描き出すドキュメンタリー


▼その他、『もうひとつの北欧、暮らしの道具店』チャンネルでも、動画を公開中！https://www.youtube.com/channel/UCIFJfe9eZh1E2f0z43q7u4g?sub_confirmation=1",2011-10-02T11:38:37Z,46259268,381000,False,227
UCEAvwlv0ZtJrSsgaA2CewOw,きまぐれクックのサボり場,"きまぐれクックのセカンドチャンネルです

料理以外のことをあげていきます♪

メインチャンネル➡https://www.youtube.com/user/toruteli",2017-05-21T19:24:54Z,279501391,1260000,False,264
UCb_a-fPfpri7C6-KrUrnk5Q,伊木ヒロシ,"【伊木ヒロシprofile】

1960年大阪生。自営業者・起業家向けのメンタルコーチ。

17年間の学校教師を経て脱サラ起業。

人生初めてのネットワークビジネスで70万人中トップとなり世界一の称号を獲得。

１万人の組織を作り上げ10年間で35億円売り上げる。

全国各地で開催したメンタルや時間とお金のセミナーは述べ５万人以上が受講。

その後、投資家としての才覚も発揮し、名実共に億万長者となり成功者となるが

信頼していた仲間に１億円近く使い込まれるなど様々なトラブルに見舞われる。

「経済的成功＝幸せ」ではないことを身を以て体験し

現在は、人生の幸せを主軸とした「幸せ基準」の考え方をベースに経済自由人の思考や習慣をブログやYouTubeで発信している。",2010-07-19T04:38:37Z,7797849,74900,False,209
UCoLAYd3nQ9KPwoUiQXul18g,はんにゃ川島のかわだしクッキング,"どうも！川島ofレジェンドです！
この度YouTubeで料理チャンネルを開設しました！

出汁を使った料理をたくさん紹介していくので皆さん見てくださいね！！
こんな料理作ってほしいなどのリクエストがありましたら、コメント欄に書いてくださいね！！

≪持っている資格≫
だしソムリエ1級
離乳食インストラクター1級
幼児食インストラクター
食育アドバイザー
おひるねアート講師
ベビーサインパパアドバイザー講師
お弁当学認定学マスター
入浴検定

川島ofレジェンドTwitter
https://twitter.com/ippokawashima

川島ofレジェンドInstagram
https://www.instagram.com/hannyakawashima/?hl=ja

毎週水曜日と土曜日にアップ！",2018-08-01T05:45:43Z,4167090,54700,False,257
UCAGahxd8RZYa0XfvCtPy5ew,ゆうyou,"どうも、いらっしゃいませ！
ゆう/youチャンネルへようこそ♪
『美味しいって良いな』
をお届けしております✨

マンガ『美味しんぼ』や料理人『道場六三郎』さんに憧れて京都で料理人をしておりました。
料理やお菓子って難しいイメージありますよね❓
一般家庭料理と料理人が作る料理の『壁』を少しでもなくせるように
『簡単だけど美味しい』をモットーにYouTube運営/オンラインでの料理教室を開催しております✨

こちらのチャンネルでは誰でも作れる簡単・お手軽/料理・お菓子をご紹介しております。
皆さん、僕と一緒にレッツ・クッキ〜ング🔪

気に入っていただけた方はぜひ、チャンネル登録(通知ボタンも押してね)・高評価お願いいたします。


また、ワンステップ・ランクアップしたい方はオンライン料理教室へ遊びにきてください。
こちらでは、栄養雑学や旬野菜の特徴、週3回(今後は増やすかも知れません)のレシピ提供等も行っております✨
料理教室は4回/月、行なっておりますのでぜひ気になる方はリンクからよろしくお願いします。


元々『美味しんぼ日記』というチャンネル名で活動しておりました。
現在は『ゆう/you』として活動しております。

【書籍・雑誌掲載】
　2020/9/16　オーブンなしで激ウマッ！スイーツ　出版KADOKAWA

【テレビ出演】
　2020/11/2　なにわからAぇ風吹かせます　関西テレビ・GYAO


☆お仕事のご依頼はこちら→ yu.secret.kitchen@gmail.com",2017-04-22T12:24:19Z,31332701,397000,False,243
UC2faWTGip5ss3pR-n-Ubmow,時短&節約料理レシピ&業務スーパーとコンビニグルメとスイーツ!,"Nice to meet you.Japanese magician, we have a explanation of the Magic.",2014-12-25T17:50:25Z,12993,190,False,61
UCKD38ht5oRab3SPmIw74MvA,えるぴすくっきん Elpis Cookin',"このチャンネルでは一般家庭の平凡な主婦の日々の料理や日常を動画にしています。

今日の献立の参考に。",2018-02-05T14:06:58Z,268488,0,True,672
UCuKb2cuWNkWqTPEpIZaTHpA,男のズボラ料理飯,不器用でへたくそですが簡単に出来るテキトーなそこそこ美味しい料理を動画にしています。味よりも簡単に出来て片付けが楽な方を選びます。,2018-10-16T09:03:13Z,88467,253,False,158
UCELvUDjhnFHwZ3a7g-LDhpQ,Loki Cooking Channel,"このチャンネルでは食材の切り方や調理法、包丁の研ぎ方等の料理関係動画を投稿していけたらと考えています！なるべくオリジナリティのある内容にしていきたいです👍
なお、今のところ野菜切っているだけの模様

Thank you for coming to my  channel!
I hope you enjoy watching my videos and  cooking for your precious people:D",2020-05-03T03:38:56.967811Z,27738,369,False,8
UCQINXHZqCU5i06HzxRkujfg,BGM channel,"We are making Relaxing music.
All songs original songs. We play all the songs.


📜 What is BGMC?
Morning.
Gentle light that shines through the blinds
One glass of water after waking up
The tender breeze from the window that we feel with all our body

These things are too ordinary in everyday life to be conscious.
But we can't live even if one of them is missing.
""BGMC - BGM channel"" has been providing music, hoping to be like them.

Though it is colorless and transparent, we want to make the listener's daily life as colorful as possible.
That is the essence of the music we deliver.

Light, water, wind, and BGMC
A new value for music.",2014-02-10T17:50:19Z,307978240,900000,False,1051
